order_id,order_date,product_id,warehouse_id,quantity,unit_price,promo_flag
34188,2026-01-23,32,2,1,259.05,0
34189,2026-01-23,32,2,1,261.1,0
34190,2026-01-23,32,2,1,300.99,0
34191,2026-01-23,32,2,3,274.79,0
34192,2026-01-23,32,2,2,256.73,0
34193,2026-01-23,32,3,2,292.63,0
34194,2026-01-23,32,3,1,283.34,0
34195,2026-01-23,32,3,3,287.89,0
34196,2026-01-23,32,3,2,307.99,0
34197,2026-01-23,32,4,1,272.63,0
34198,2026-01-23,32,5,2,282.71,0
34199,2026-01-23,32,5,3,282.49,0
34200,2026-01-23,32,5,3,292.89,0
34201,2026-01-23,32,5,3,264.53,0
34202,2026-01-23,32,5,4,280.16,1
34203,2026-01-23,33,1,1,195.15,0
34204,2026-01-23,33,1,2,190.58,0
34205,2026-01-23,33,2,1,201.77,0
34206,2026-01-23,33,2,1,202.74,0
34207,2026-01-23,33,2,1,201.53,0
34208,2026-01-23,33,4,1,191.41,1
34209,2026-01-23,33,5,1,224.41,0
34210,2026-01-23,33,5,1,218.36,0
34211,2026-01-23,33,5,1,195.26,0
34212,2026-01-23,33,5,2,187.57,0
34213,2026-01-23,33,5,1,196.75,0
34214,2026-01-23,34,1,1,86.1,0
34215,2026-01-23,34,1,1,89.8,0
34216,2026-01-23,34,1,2,88.61,0
34217,2026-01-23,34,4,2,88.04,0
34218,2026-01-23,34,4,3,92.68,1
34219,2026-01-23,34,4,2,84.46,0
34220,2026-01-23,34,5,2,96.12,0
34221,2026-01-23,35,1,2,382.38,0
34222,2026-01-23,35,1,1,375.51,0
34223,2026-01-23,35,2,1,384.03,0
34224,2026-01-23,35,2,1,345.23,1
34225,2026-01-23,35,2,1,392.08,0
34226,2026-01-23,35,2,2,351.59,0
34227,2026-01-23,35,3,1,383.76,0
34228,2026-01-23,35,4,2,328.09,0
34229,2026-01-23,35,4,1,384.82,0
34230,2026-01-23,35,5,1,396.68,1
34231,2026-01-23,35,5,2,376.84,0
34232,2026-01-23,36,2,3,92.93,0
34233,2026-01-23,36,3,2,92.15,0
34234,2026-01-23,36,3,4,78.55,0
34235,2026-01-23,36,3,2,89.26,0
34236,2026-01-23,36,4,4,80.68,0
34237,2026-01-23,36,4,2,83.55,0
34238,2026-01-23,36,5,4,84.91,0
34239,2026-01-23,37,2,1,354.02,0
34240,2026-01-23,37,3,1,337.5,0
34241,2026-01-23,37,4,1,351.72,1
34242,2026-01-23,37,5,2,379.34,0
34243,2026-01-23,37,5,1,361.54,0
34244,2026-01-23,37,5,2,316.13,0
34245,2026-01-23,37,5,1,355.73,1
34246,2026-01-23,38,1,4,192.28,1
34247,2026-01-23,38,1,3,177.64,0
34248,2026-01-23,38,1,2,211.94,0
34249,2026-01-23,38,2,2,208.32,0
34250,2026-01-23,38,2,4,181.89,0
34251,2026-01-23,38,3,1,209.42,0
34252,2026-01-23,38,3,3,178.51,0
34253,2026-01-23,38,4,4,181.88,0
34254,2026-01-23,38,5,3,203.52,0
34255,2026-01-23,38,5,2,201.66,0
34256,2026-01-23,39,1,1,196.75,1
34257,2026-01-23,39,1,2,168.5,0
34258,2026-01-23,39,2,3,183.6,0
34259,2026-01-23,39,3,1,183.25,0
34260,2026-01-23,39,3,3,184.63,0
34261,2026-01-23,39,5,3,184.61,0
34262,2026-01-23,39,5,3,167.96,0
34263,2026-01-23,39,5,3,186.05,0
34264,2026-01-23,40,1,1,66.67,0
34265,2026-01-23,40,1,2,67.19,0
34266,2026-01-23,40,1,1,65.81,0
34267,2026-01-23,40,1,3,64.45,1
34268,2026-01-23,40,1,2,61.46,0
34269,2026-01-23,40,2,2,68.68,0
34270,2026-01-23,40,2,1,67.0,0
34271,2026-01-23,40,2,2,68.79,0
34272,2026-01-23,40,2,2,67.28,0
34273,2026-01-23,40,3,2,59.72,0
34274,2026-01-23,40,3,2,62.53,0
34275,2026-01-23,40,4,2,64.77,0
34276,2026-01-23,40,4,2,67.67,0
34277,2026-01-23,40,5,2,60.12,0
34278,2026-01-23,40,5,1,60.35,0
34279,2026-01-23,41,1,5,343.76,0
34280,2026-01-23,41,1,6,363.33,0
34281,2026-01-23,41,2,4,340.01,0
34282,2026-01-23,41,2,2,326.38,0
34283,2026-01-23,41,2,4,331.01,0
34284,2026-01-23,41,3,2,333.7,0
34285,2026-01-23,41,3,6,316.79,1
34286,2026-01-23,41,4,6,323.61,0
34287,2026-01-23,41,4,1,318.62,0
34288,2026-01-23,41,4,5,376.63,0
34289,2026-01-23,41,5,4,369.51,0
34290,2026-01-23,41,5,3,341.64,0
34291,2026-01-23,41,5,2,383.48,0
34292,2026-01-23,42,1,2,510.92,0
34293,2026-01-23,42,1,4,483.63,0
34294,2026-01-23,42,1,6,528.39,0
34295,2026-01-23,42,2,7,523.3,0
34296,2026-01-23,42,3,1,500.88,0
34297,2026-01-23,42,5,4,475.65,1
34298,2026-01-23,42,5,4,519.91,0
34299,2026-01-23,42,5,5,482.6,0
34300,2026-01-23,42,5,7,515.05,0
34301,2026-01-23,43,1,7,212.13,0
34302,2026-01-23,43,2,3,220.3,0
34303,2026-01-23,43,2,3,213.04,0
34304,2026-01-23,43,2,5,210.81,0
34305,2026-01-23,43,2,1,220.23,0
34306,2026-01-23,43,2,3,237.04,0
34307,2026-01-23,43,3,4,237.43,0
34308,2026-01-23,43,3,3,249.32,0
34309,2026-01-23,43,4,4,248.22,0
34310,2026-01-23,43,4,3,214.19,0
34311,2026-01-23,43,4,7,207.62,0
34312,2026-01-23,43,5,6,241.97,0
34313,2026-01-23,43,5,1,239.44,0
34314,2026-01-23,44,1,6,50.49,1
34315,2026-01-23,44,1,5,47.98,0
34316,2026-01-23,44,1,5,47.7,0
34317,2026-01-23,44,1,1,56.04,0
34318,2026-01-23,44,1,2,53.63,0
34319,2026-01-23,44,2,7,54.11,0
34320,2026-01-23,44,2,5,48.05,1
34321,2026-01-23,44,2,6,52.18,0
34322,2026-01-23,44,2,6,55.49,0
34323,2026-01-23,44,3,7,50.07,0
34324,2026-01-23,44,3,4,52.93,1
34325,2026-01-23,44,3,3,49.97,0
34326,2026-01-23,44,3,7,47.59,0
34327,2026-01-23,44,4,7,50.27,0
34328,2026-01-23,44,5,3,54.71,0
34329,2026-01-23,44,5,7,50.66,0
34330,2026-01-23,45,2,2,97.38,0
34331,2026-01-23,45,3,3,106.23,1
34332,2026-01-23,45,3,2,109.54,0
34333,2026-01-23,45,3,2,94.75,0
34334,2026-01-23,45,3,2,106.98,0
34335,2026-01-23,45,4,2,112.31,0
34336,2026-01-23,45,4,1,110.62,0
34337,2026-01-23,45,4,2,102.34,0
34338,2026-01-23,45,5,2,113.05,0
34339,2026-01-23,46,1,7,306.73,0
34340,2026-01-23,46,1,7,290.96,0
34341,2026-01-23,46,1,5,263.45,0
34342,2026-01-23,46,2,4,277.9,1
34343,2026-01-23,46,2,8,293.73,1
34344,2026-01-23,46,2,1,300.7,0
34345,2026-01-23,46,3,6,314.89,0
34346,2026-01-23,46,3,3,289.24,0
34347,2026-01-23,46,3,1,305.83,0
34348,2026-01-23,46,3,5,303.47,1
34349,2026-01-23,46,4,7,266.6,0
34350,2026-01-23,46,4,4,302.58,0
34351,2026-01-23,46,5,6,273.42,1
34352,2026-01-23,46,5,4,288.1,0
34353,2026-01-23,47,1,3,346.23,0
34354,2026-01-23,47,1,1,405.63,0
34355,2026-01-23,47,1,3,351.03,1
34356,2026-01-23,47,1,4,389.58,0
34357,2026-01-23,47,2,3,412.5,0
34358,2026-01-23,47,2,3,352.38,0
34359,2026-01-23,47,4,4,383.69,0
34360,2026-01-23,47,4,1,418.13,0
34361,2026-01-23,47,5,4,360.51,0
34362,2026-01-23,48,1,2,231.87,0
34363,2026-01-23,48,1,1,230.2,0
34364,2026-01-23,48,2,2,233.16,0
34365,2026-01-23,48,2,2,200.64,0
34366,2026-01-23,48,3,1,215.01,0
34367,2026-01-23,48,3,1,236.15,0
34368,2026-01-23,48,3,1,214.1,0
34369,2026-01-23,48,3,1,229.6,0
34370,2026-01-23,48,4,2,232.6,0
34371,2026-01-23,48,5,2,203.97,0
34372,2026-01-23,49,1,2,320.79,0
34373,2026-01-23,49,1,2,337.42,0
34374,2026-01-23,49,3,2,298.35,0
34375,2026-01-23,49,4,2,329.34,0
34376,2026-01-23,49,4,1,314.87,0
34377,2026-01-23,49,4,1,306.57,0
34378,2026-01-23,50,1,1,229.73,0
34379,2026-01-23,50,1,1,221.67,0
34380,2026-01-23,50,2,1,224.17,1
34381,2026-01-23,50,2,1,214.73,0
34382,2026-01-23,50,2,2,197.13,0
34383,2026-01-23,50,3,1,206.62,0
34384,2026-01-23,50,3,1,211.02,0
34385,2026-01-23,50,3,1,197.54,0
34386,2026-01-23,50,3,2,229.96,0
34387,2026-01-23,50,5,2,204.9,0
34388,2026-01-23,50,5,2,204.47,0
34389,2026-01-23,50,5,2,213.79,0
34390,2026-01-23,51,2,1,153.29,0
34391,2026-01-23,51,3,2,152.87,0
34392,2026-01-23,51,5,2,153.8,0
34393,2026-01-23,52,1,1,51.66,0
34394,2026-01-23,52,2,1,61.64,0
34395,2026-01-23,52,2,2,53.14,0
34396,2026-01-23,52,2,2,53.05,0
34397,2026-01-23,52,3,2,61.75,0
34398,2026-01-23,52,4,1,51.27,0
34399,2026-01-23,52,5,2,51.16,0
34400,2026-01-23,52,5,2,57.09,0
34401,2026-01-23,53,1,3,439.21,0
34402,2026-01-23,53,1,2,508.5,0
34403,2026-01-23,53,2,1,459.39,0
34404,2026-01-23,53,2,3,427.62,0
34405,2026-01-23,53,3,3,487.04,0
34406,2026-01-23,53,4,2,461.02,0
34407,2026-01-23,53,4,1,455.47,0
34408,2026-01-23,53,5,2,451.99,0
34409,2026-01-23,53,5,1,440.32,0
34410,2026-01-23,53,5,2,497.47,0
34411,2026-01-23,53,5,1,489.61,0
34412,2026-01-23,54,1,3,160.16,0
34413,2026-01-23,54,1,1,185.61,0
34414,2026-01-23,54,2,2,183.05,0
34415,2026-01-23,54,2,2,159.71,0
34416,2026-01-23,54,3,2,188.21,0
34417,2026-01-23,54,3,4,186.15,0
34418,2026-01-23,54,4,2,188.08,0
34419,2026-01-23,54,4,1,182.13,1
34420,2026-01-23,54,4,3,173.62,0
34421,2026-01-23,54,5,2,182.82,0
34422,2026-01-23,54,5,1,169.24,0
34423,2026-01-23,54,5,2,165.81,0
34424,2026-01-23,55,1,6,442.1,0
34425,2026-01-23,55,1,4,488.76,0
34426,2026-01-23,55,1,1,525.48,0
34427,2026-01-23,55,2,5,491.26,0
34428,2026-01-23,55,2,3,442.52,0
34429,2026-01-23,55,2,6,447.28,0
34430,2026-01-23,55,3,5,478.0,0
34431,2026-01-23,55,4,4,491.89,0
34432,2026-01-23,55,4,1,440.49,1
34433,2026-01-23,55,4,6,504.98,0
34434,2026-01-23,55,5,4,487.77,0
34435,2026-01-23,55,5,1,481.18,0
34436,2026-01-23,55,5,1,442.62,0
34437,2026-01-23,56,1,3,378.57,0
34438,2026-01-23,56,2,1,376.44,0
34439,2026-01-23,56,2,1,405.57,0
34440,2026-01-23,56,2,4,367.56,0
34441,2026-01-23,56,3,4,424.11,0
34442,2026-01-23,56,3,2,406.18,0
34443,2026-01-23,56,4,1,408.8,0
34444,2026-01-23,56,4,3,390.33,0
34445,2026-01-23,56,5,4,362.39,0
34446,2026-01-23,57,1,7,232.25,0
34447,2026-01-23,57,1,3,269.39,0
34448,2026-01-23,57,1,1,233.92,0
34449,2026-01-23,57,2,2,229.61,0
34450,2026-01-23,57,2,7,263.84,0
34451,2026-01-23,57,3,6,227.81,0
34452,2026-01-23,57,3,2,265.65,0
34453,2026-01-23,57,4,1,271.55,1
34454,2026-01-23,57,5,3,243.45,0
34455,2026-01-23,57,5,7,272.53,0
34456,2026-01-23,57,5,3,262.15,0
34457,2026-01-23,58,1,2,283.69,0
34458,2026-01-23,58,2,2,289.72,0
34459,2026-01-23,58,2,1,314.53,0
34460,2026-01-23,58,5,2,307.46,0
34461,2026-01-23,59,1,1,161.94,0
34462,2026-01-23,59,1,2,160.85,0
34463,2026-01-23,59,2,2,169.91,0
34464,2026-01-23,59,3,3,156.29,1
34465,2026-01-23,59,3,1,185.57,0
34466,2026-01-23,59,3,1,167.67,1
34467,2026-01-23,59,3,1,173.27,0
34468,2026-01-23,59,4,2,163.23,0
34469,2026-01-23,59,5,3,183.88,1
34470,2026-01-23,59,5,2,160.24,0
34471,2026-01-23,59,5,2,180.37,0
34472,2026-01-23,60,1,2,219.8,0
34473,2026-01-23,60,1,3,218.39,0
34474,2026-01-23,60,2,4,219.52,0
34475,2026-01-23,60,2,3,217.35,0
34476,2026-01-23,60,3,2,231.04,0
34477,2026-01-23,60,3,2,209.83,0
34478,2026-01-23,60,4,4,230.55,1
34479,2026-01-23,60,4,4,226.95,0
34480,2026-01-23,60,4,2,238.35,0
34481,2026-01-23,60,4,3,228.75,0
34482,2026-01-23,60,5,3,239.31,0
34483,2026-01-23,60,5,4,231.12,0
34484,2026-01-23,60,5,3,208.19,0
34485,2026-01-24,1,2,2,200.99,0
34486,2026-01-24,1,3,1,205.13,0
34487,2026-01-24,1,3,1,219.21,1
34488,2026-01-24,1,4,1,206.51,0
34489,2026-01-24,2,1,2,327.85,0
34490,2026-01-24,2,1,1,354.03,0
34491,2026-01-24,2,2,1,319.14,0
34492,2026-01-24,2,2,2,371.65,0
34493,2026-01-24,2,3,2,384.55,0
34494,2026-01-24,2,4,1,359.96,1
34495,2026-01-24,2,5,1,344.43,0
34496,2026-01-24,3,1,2,364.93,0
34497,2026-01-24,3,1,3,413.54,0
34498,2026-01-24,3,1,3,347.04,0
34499,2026-01-24,3,2,2,415.38,0
34500,2026-01-24,3,2,1,368.81,0
34501,2026-01-24,3,3,2,398.26,0
34502,2026-01-24,3,3,1,413.76,0
34503,2026-01-24,3,3,2,356.89,0
34504,2026-01-24,3,4,2,364.9,0
34505,2026-01-24,3,4,2,405.36,0
34506,2026-01-24,3,4,3,380.58,0
34507,2026-01-24,3,5,4,383.4,0
34508,2026-01-24,3,5,2,349.51,0
34509,2026-01-24,4,1,2,74.65,0
34510,2026-01-24,4,2,2,63.77,0
34511,2026-01-24,4,3,3,64.54,0
34512,2026-01-24,4,3,2,72.61,0
34513,2026-01-24,4,4,3,71.74,0
34514,2026-01-24,4,4,3,74.18,0
34515,2026-01-24,4,5,1,63.23,0
34516,2026-01-24,5,1,3,497.91,0
34517,2026-01-24,5,1,4,484.09,0
34518,2026-01-24,5,1,3,428.2,0
34519,2026-01-24,5,2,3,431.88,0
34520,2026-01-24,5,2,3,450.82,0
34521,2026-01-24,5,2,2,501.03,0
34522,2026-01-24,5,2,2,422.89,0
34523,2026-01-24,5,3,2,430.58,0
34524,2026-01-24,5,3,4,479.83,0
34525,2026-01-24,5,3,1,439.16,0
34526,2026-01-24,5,3,1,447.82,1
34527,2026-01-24,5,3,2,453.34,0
34528,2026-01-24,5,4,1,497.81,0
34529,2026-01-24,5,4,4,418.14,0
34530,2026-01-24,5,4,4,459.03,0
34531,2026-01-24,5,4,4,446.19,0
34532,2026-01-24,5,5,1,428.43,0
34533,2026-01-24,5,5,2,423.36,0
34534,2026-01-24,5,5,3,458.95,0
34535,2026-01-24,5,5,2,478.61,0
34536,2026-01-24,5,5,2,430.92,0
34537,2026-01-24,5,5,2,454.94,0
34538,2026-01-24,6,1,2,452.84,0
34539,2026-01-24,6,1,2,401.61,0
34540,2026-01-24,6,1,2,374.13,0
34541,2026-01-24,6,2,2,398.13,0
34542,2026-01-24,6,2,3,395.52,0
34543,2026-01-24,6,3,2,381.55,0
34544,2026-01-24,6,3,2,386.38,0
34545,2026-01-24,6,4,3,441.33,1
34546,2026-01-24,6,4,2,452.95,0
34547,2026-01-24,6,4,1,436.86,0
34548,2026-01-24,6,5,2,393.4,0
34549,2026-01-24,6,5,4,390.79,1
34550,2026-01-24,6,5,1,440.63,0
34551,2026-01-24,6,5,2,394.08,0
34552,2026-01-24,7,1,3,290.83,0
34553,2026-01-24,7,1,3,255.19,0
34554,2026-01-24,7,1,4,262.82,0
34555,2026-01-24,7,2,2,269.69,0
34556,2026-01-24,7,3,4,261.16,0
34557,2026-01-24,7,4,3,299.59,0
34558,2026-01-24,7,5,4,268.68,0
34559,2026-01-24,7,5,1,266.9,0
34560,2026-01-24,8,1,3,396.91,1
34561,2026-01-24,8,1,1,396.7,0
34562,2026-01-24,8,1,1,437.2,0
34563,2026-01-24,8,2,2,451.3,0
34564,2026-01-24,8,2,2,377.28,0
34565,2026-01-24,8,2,2,450.33,0
34566,2026-01-24,8,3,1,420.22,0
34567,2026-01-24,8,3,2,407.11,0
34568,2026-01-24,8,3,1,399.25,0
34569,2026-01-24,8,4,2,378.85,0
34570,2026-01-24,8,4,2,403.01,0
34571,2026-01-24,8,5,2,389.11,0
34572,2026-01-24,9,1,2,172.36,0
34573,2026-01-24,9,1,2,183.27,0
34574,2026-01-24,9,1,1,165.74,1
34575,2026-01-24,9,2,2,170.43,0
34576,2026-01-24,9,4,2,176.76,0
34577,2026-01-24,9,4,2,184.7,0
34578,2026-01-24,10,1,1,424.56,0
34579,2026-01-24,10,1,2,481.43,0
34580,2026-01-24,10,1,2,456.0,0
34581,2026-01-24,10,2,2,447.36,0
34582,2026-01-24,10,3,2,453.12,0
34583,2026-01-24,10,3,1,439.53,0
34584,2026-01-24,10,3,1,416.19,0
34585,2026-01-24,10,4,2,429.8,0
34586,2026-01-24,10,5,2,419.97,0
34587,2026-01-24,10,5,2,428.72,0
34588,2026-01-24,11,1,3,249.93,0
34589,2026-01-24,11,1,3,259.16,0
34590,2026-01-24,11,2,3,246.03,0
34591,2026-01-24,11,3,3,217.47,0
34592,2026-01-24,11,3,3,253.13,0
34593,2026-01-24,11,3,1,238.76,0
34594,2026-01-24,11,4,1,234.04,0
34595,2026-01-24,11,4,1,247.05,0
34596,2026-01-24,11,4,2,250.88,0
34597,2026-01-24,11,4,3,232.66,0
34598,2026-01-24,11,4,2,237.05,0
34599,2026-01-24,11,5,2,238.89,0
34600,2026-01-24,11,5,1,230.26,0
34601,2026-01-24,11,5,3,213.08,0
34602,2026-01-24,12,1,1,79.65,0
34603,2026-01-24,12,1,1,73.75,0
34604,2026-01-24,12,1,3,86.01,1
34605,2026-01-24,12,2,2,76.98,0
34606,2026-01-24,12,2,2,82.44,0
34607,2026-01-24,12,3,1,78.41,0
34608,2026-01-24,12,3,2,81.63,0
34609,2026-01-24,12,3,2,74.9,0
34610,2026-01-24,12,3,2,85.16,0
34611,2026-01-24,12,4,1,78.1,0
34612,2026-01-24,12,4,2,75.4,0
34613,2026-01-24,12,5,1,74.74,0
34614,2026-01-24,13,1,1,527.1,0
34615,2026-01-24,13,1,1,497.34,0
34616,2026-01-24,13,2,2,529.42,0
34617,2026-01-24,13,4,2,525.13,0
34618,2026-01-24,13,4,2,524.14,0
34619,2026-01-24,13,4,1,480.93,0
34620,2026-01-24,13,4,3,477.35,1
34621,2026-01-24,13,4,1,447.74,0
34622,2026-01-24,13,5,2,501.91,0
34623,2026-01-24,14,1,1,189.42,0
34624,2026-01-24,14,1,3,203.2,0
34625,2026-01-24,14,1,7,183.75,0
34626,2026-01-24,14,2,6,172.77,0
34627,2026-01-24,14,2,6,179.59,0
34628,2026-01-24,14,2,5,196.53,0
34629,2026-01-24,14,2,2,177.84,0
34630,2026-01-24,14,2,7,171.61,0
34631,2026-01-24,14,2,3,187.54,0
34632,2026-01-24,14,3,4,197.44,0
34633,2026-01-24,14,3,7,188.26,0
34634,2026-01-24,14,3,4,183.46,0
34635,2026-01-24,14,3,4,171.76,0
34636,2026-01-24,14,3,5,199.56,0
34637,2026-01-24,14,4,6,204.06,0
34638,2026-01-24,15,1,1,64.1,0
34639,2026-01-24,15,1,3,63.19,0
34640,2026-01-24,15,1,3,74.08,1
34641,2026-01-24,15,2,2,67.63,0
34642,2026-01-24,15,3,1,65.5,0
34643,2026-01-24,15,4,1,71.98,0
34644,2026-01-24,15,5,2,68.88,0
34645,2026-01-24,15,5,2,75.39,0
34646,2026-01-24,15,5,3,74.35,0
34647,2026-01-24,15,5,2,71.49,0
34648,2026-01-24,16,1,3,125.94,0
34649,2026-01-24,16,1,4,125.9,0
34650,2026-01-24,16,2,4,112.1,0
34651,2026-01-24,16,5,1,115.22,0
34652,2026-01-24,16,5,4,109.14,0
34653,2026-01-24,17,1,1,438.67,0
34654,2026-01-24,17,1,2,447.59,0
34655,2026-01-24,17,2,1,408.64,0
34656,2026-01-24,17,2,2,431.18,0
34657,2026-01-24,17,2,1,386.56,0
34658,2026-01-24,17,2,1,446.11,0
34659,2026-01-24,17,3,2,408.08,0
34660,2026-01-24,17,4,2,442.85,0
34661,2026-01-24,17,4,1,443.55,0
34662,2026-01-24,17,4,1,420.53,0
34663,2026-01-24,17,5,1,400.16,0
34664,2026-01-24,17,5,1,401.83,0
34665,2026-01-24,18,1,1,164.37,0
34666,2026-01-24,18,3,3,174.94,0
34667,2026-01-24,19,1,3,204.01,0
34668,2026-01-24,19,1,4,189.99,0
34669,2026-01-24,19,1,1,199.05,0
34670,2026-01-24,19,1,3,200.83,0
34671,2026-01-24,19,1,3,192.33,0
34672,2026-01-24,19,2,2,214.56,0
34673,2026-01-24,19,2,4,200.13,0
34674,2026-01-24,19,2,2,181.13,0
34675,2026-01-24,19,3,4,180.75,1
34676,2026-01-24,19,3,4,189.06,0
34677,2026-01-24,19,4,1,200.37,0
34678,2026-01-24,19,4,4,205.22,0
34679,2026-01-24,19,4,3,204.43,0
34680,2026-01-24,19,5,4,215.72,0
34681,2026-01-24,20,1,3,333.37,0
34682,2026-01-24,20,1,1,310.37,0
34683,2026-01-24,20,1,4,311.48,0
34684,2026-01-24,20,2,6,327.96,0
34685,2026-01-24,20,2,2,349.06,0
34686,2026-01-24,20,3,2,317.73,0
34687,2026-01-24,20,4,1,324.4,0
34688,2026-01-24,20,4,5,330.31,0
34689,2026-01-24,20,4,6,354.22,0
34690,2026-01-24,20,4,7,352.61,0
34691,2026-01-24,20,5,7,376.26,0
34692,2026-01-24,20,5,4,332.02,1
34693,2026-01-24,20,5,3,323.13,0
34694,2026-01-24,20,5,7,368.19,0
34695,2026-01-24,20,5,5,344.11,0
34696,2026-01-24,20,5,7,349.99,0
34697,2026-01-24,21,1,2,7.89,0
34698,2026-01-24,21,1,1,8.08,0
34699,2026-01-24,21,2,1,8.38,0
34700,2026-01-24,21,2,1,9.2,0
34701,2026-01-24,21,3,1,8.49,0
34702,2026-01-24,21,3,1,9.41,0
34703,2026-01-24,21,3,2,9.3,0
34704,2026-01-24,21,3,1,9.21,0
34705,2026-01-24,21,4,2,8.23,0
34706,2026-01-24,21,4,2,9.07,0
34707,2026-01-24,21,5,1,9.42,0
34708,2026-01-24,21,5,2,8.63,0
34709,2026-01-24,22,1,1,366.2,0
34710,2026-01-24,22,1,2,318.71,0
34711,2026-01-24,22,1,1,365.14,0
34712,2026-01-24,22,2,2,338.39,0
34713,2026-01-24,22,3,3,346.25,0
34714,2026-01-24,22,3,2,349.54,0
34715,2026-01-24,22,3,1,345.7,0
34716,2026-01-24,22,3,2,336.34,0
34717,2026-01-24,22,3,3,346.63,0
34718,2026-01-24,22,4,2,348.73,0
34719,2026-01-24,22,5,1,361.5,0
34720,2026-01-24,22,5,2,353.29,0
34721,2026-01-24,22,5,3,350.23,0
34722,2026-01-24,23,1,7,254.74,0
34723,2026-01-24,23,1,2,230.48,0
34724,2026-01-24,23,1,1,249.43,0
34725,2026-01-24,23,1,2,212.86,0
34726,2026-01-24,23,1,7,216.13,0
34727,2026-01-24,23,2,5,253.69,0
34728,2026-01-24,23,2,6,242.88,0
34729,2026-01-24,23,2,3,236.77,0
34730,2026-01-24,23,2,4,224.91,0
34731,2026-01-24,23,3,1,210.25,0
34732,2026-01-24,23,3,5,217.06,1
34733,2026-01-24,23,3,6,226.43,0
34734,2026-01-24,23,3,6,220.84,1
34735,2026-01-24,23,3,6,242.43,0
34736,2026-01-24,23,3,6,220.14,1
34737,2026-01-24,23,3,7,219.74,0
34738,2026-01-24,23,4,6,245.45,0
34739,2026-01-24,23,4,3,230.63,0
34740,2026-01-24,23,4,7,222.97,0
34741,2026-01-24,23,4,6,248.74,0
34742,2026-01-24,23,5,4,228.01,0
34743,2026-01-24,24,1,1,71.72,0
34744,2026-01-24,24,3,1,71.6,0
34745,2026-01-24,24,3,3,78.43,0
34746,2026-01-24,24,4,1,77.2,0
34747,2026-01-24,24,4,4,81.41,0
34748,2026-01-24,24,4,3,67.18,0
34749,2026-01-24,24,4,2,68.98,0
34750,2026-01-24,24,5,4,69.74,0
34751,2026-01-24,25,1,2,244.16,0
34752,2026-01-24,25,1,3,228.73,0
34753,2026-01-24,25,2,1,230.39,1
34754,2026-01-24,25,2,2,223.75,0
34755,2026-01-24,25,2,1,239.36,0
34756,2026-01-24,25,2,2,235.71,0
34757,2026-01-24,25,2,3,242.44,0
34758,2026-01-24,25,3,3,249.23,0
34759,2026-01-24,25,4,2,230.37,0
34760,2026-01-24,25,4,1,228.29,0
34761,2026-01-24,25,5,1,221.82,0
34762,2026-01-24,25,5,4,232.53,0
34763,2026-01-24,25,5,4,245.06,0
34764,2026-01-24,26,1,2,382.43,0
34765,2026-01-24,26,2,1,397.76,0
34766,2026-01-24,26,2,3,348.22,0
34767,2026-01-24,26,2,3,382.34,0
34768,2026-01-24,26,2,4,374.01,0
34769,2026-01-24,26,2,2,350.19,0
34770,2026-01-24,26,3,3,355.95,0
34771,2026-01-24,26,4,1,420.31,0
34772,2026-01-24,26,4,2,365.03,0
34773,2026-01-24,26,5,1,415.3,0
34774,2026-01-24,27,1,1,301.13,0
34775,2026-01-24,27,1,2,270.47,0
34776,2026-01-24,27,1,4,257.31,0
34777,2026-01-24,27,3,2,285.85,0
34778,2026-01-24,27,3,3,255.88,0
34779,2026-01-24,27,3,3,272.06,0
34780,2026-01-24,27,4,1,299.75,0
34781,2026-01-24,27,5,1,282.29,0
34782,2026-01-24,27,5,2,261.81,0
34783,2026-01-24,27,5,1,257.29,0
34784,2026-01-24,27,5,1,295.2,0
34785,2026-01-24,28,1,5,19.15,0
34786,2026-01-24,28,2,3,21.88,0
34787,2026-01-24,28,2,7,18.85,0
34788,2026-01-24,28,2,3,18.28,0
34789,2026-01-24,28,3,6,19.87,0
34790,2026-01-24,28,4,1,20.06,0
34791,2026-01-24,28,4,6,18.85,0
34792,2026-01-24,28,4,3,20.85,0
34793,2026-01-24,28,4,5,21.3,0
34794,2026-01-24,28,5,1,20.84,0
34795,2026-01-24,28,5,6,20.91,0
34796,2026-01-24,28,5,7,22.01,0
34797,2026-01-24,29,1,1,200.64,0
34798,2026-01-24,29,2,1,219.69,0
34799,2026-01-24,29,2,2,219.27,0
34800,2026-01-24,29,2,2,201.61,0
34801,2026-01-24,29,2,2,209.49,0
34802,2026-01-24,29,2,2,225.32,0
34803,2026-01-24,29,3,1,214.77,0
34804,2026-01-24,29,4,1,203.85,0
34805,2026-01-24,29,5,1,202.05,0
34806,2026-01-24,29,5,1,211.66,0
34807,2026-01-24,30,1,1,117.36,0
34808,2026-01-24,30,2,1,113.71,0
34809,2026-01-24,30,2,1,120.15,0
34810,2026-01-24,30,2,1,130.78,0
34811,2026-01-24,30,2,3,119.26,1
34812,2026-01-24,30,4,2,128.14,0
34813,2026-01-24,30,4,2,111.45,0
34814,2026-01-24,30,5,2,126.85,0
34815,2026-01-24,31,1,2,163.22,0
34816,2026-01-24,31,1,1,158.87,0
34817,2026-01-24,31,2,2,157.46,0
34818,2026-01-24,31,2,1,140.22,0
34819,2026-01-24,31,4,1,148.98,0
34820,2026-01-24,31,4,1,164.3,0
34821,2026-01-24,31,4,2,151.12,0
